fileIdentifier,local_path,source,fileType,license,sha256
https://sketchfab.com/3d-models/f7d115c0581d49fb8dd216a931f91d6f,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-013/f7d115c0581d49fb8dd216a931f91d6f.glb,sketchfab,glb,Creative Commons - Attribution,03a1abafe3bdb707987380fa3c4e77bfa317ec4a7d4b80df8cfc5ac18454d6d5
https://sketchfab.com/3d-models/afeb0780c1344fb997c1608f24a9ed24,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-133/afeb0780c1344fb997c1608f24a9ed24.glb,sketchfab,glb,Creative Commons - Attribution,1d70fd680c51a90f7caa12abaed422a19f57fd20a3ad5bd3cda7e052675baba5
https://sketchfab.com/3d-models/a13858a822a24364813db2206e4dfc20,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-061/a13858a822a24364813db2206e4dfc20.glb,sketchfab,glb,Creative Commons - Attribution,6e57055a7eef488d5cd88d9db961ac7504d0d10159dfbc3b8761303219c582da
https://sketchfab.com/3d-models/dc212b442f5f4c23874a123716306acd,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-045/dc212b442f5f4c23874a123716306acd.glb,sketchfab,glb,Creative Commons - Attribution,43af701dc42aa50736f83baf82f4ceb5e2343bac1c024191d6cc4717cd92ff9c
https://sketchfab.com/3d-models/8a550282c08149bca7df4e7bbec6577d,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-154/8a550282c08149bca7df4e7bbec6577d.glb,sketchfab,glb,Creative Commons - Attribution,669adca3e194792555db8bc8962ebfca5a025b691b592dadbddf508a3e67bae4
https://sketchfab.com/3d-models/fbeb7c776372466daffa619106e0b2e0,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-070/fbeb7c776372466daffa619106e0b2e0.glb,sketchfab,glb,Creative Commons - Attribution,acf9b9517b5d081281517f49d9e52501168b602c5917150c62a834d54b5abc9c
https://sketchfab.com/3d-models/205403c1b4044dbeb27aa27150474db1,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-111/205403c1b4044dbeb27aa27150474db1.glb,sketchfab,glb,Creative Commons - Attribution,c3cceee763f30b5341a43b751a1dddfeb4228f3e5d89ab8baa1ee4ba6be86d30
https://sketchfab.com/3d-models/e2010011a9574210becf909968db4166,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-043/e2010011a9574210becf909968db4166.glb,sketchfab,glb,Creative Commons - Attribution,d844c939d00f24c1bcb5bb8490c35419031f143951b849aa132e5589c67bb201
https://sketchfab.com/3d-models/2f0b1af5f08e4f33a048a85efccf9013,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-116/2f0b1af5f08e4f33a048a85efccf9013.glb,sketchfab,glb,Creative Commons - Attribution,970ae6caaa2ff1e7edff38827b574f8f79e0b1bcdcf3e5f3bdad842f2c26be02
https://sketchfab.com/3d-models/1ab7279669fa44be8e74e6c75a64819b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-019/1ab7279669fa44be8e74e6c75a64819b.glb,sketchfab,glb,Creative Commons - Attribution,1e47dab88089d46811f4935e7aae20eadcd1003175405d2b7de2af0003c86a62
https://sketchfab.com/3d-models/393a5797205047d9bcd32fc7b4680d6b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-036/393a5797205047d9bcd32fc7b4680d6b.glb,sketchfab,glb,Creative Commons - Attribution,7f4002a61a3173ee75a97aaa5dedf4717bc14395aea85e644f126c2c091fd85d
https://sketchfab.com/3d-models/524ff6162aaa4d8f82bac1bdb9e2f584,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-009/524ff6162aaa4d8f82bac1bdb9e2f584.glb,sketchfab,glb,Creative Commons - Attribution,c985d611dfc93675a774d6c0901de38c944968dfe4cf8c5d0c18b1873fd081aa
https://sketchfab.com/3d-models/4bca5998f061478ab9f0275808babbe2,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-149/4bca5998f061478ab9f0275808babbe2.glb,sketchfab,glb,Creative Commons - Attribution,27200e44dfcf7e3216ab7a81d457ddc06e5147e75325eb355a44a5800ebe4095
https://sketchfab.com/3d-models/9aeda1c44f9945a280678f63bf9e09b2,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-098/9aeda1c44f9945a280678f63bf9e09b2.glb,sketchfab,glb,Creative Commons - Attribution - Non-Commercial - Share Alike,d1192f8a9c6d56f66478cd338eb5f8e22714708ab619948345fb5c40b5cc4b85
https://sketchfab.com/3d-models/8aa2965f2d1b473eb36475a288eff134,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-148/8aa2965f2d1b473eb36475a288eff134.glb,sketchfab,glb,Creative Commons - Attribution,0c6bd90183368f22da5423ec5bd10d0fdc2a1ea362eb6de74abdcda5a53250bb
https://sketchfab.com/3d-models/740e02e5fed544359d18015f1ab7adce,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-007/740e02e5fed544359d18015f1ab7adce.glb,sketchfab,glb,Creative Commons - Attribution,d7dedd6e8c36db65f876969bee677c42ebddc2b78d45d505f68d66a19bd5390e
https://sketchfab.com/3d-models/2ff4449962264927b5d671fdafa9b77f,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-152/2ff4449962264927b5d671fdafa9b77f.glb,sketchfab,glb,Creative Commons - Attribution,6d787fa4b0504bc5d23096bd813299d272af38ae43d9914159229f2b3e6bad23
https://sketchfab.com/3d-models/51e55396ab0947c48d5daefa42435979,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-107/51e55396ab0947c48d5daefa42435979.glb,sketchfab,glb,Creative Commons - Attribution,2d0a1cfb22a553616271ecacfb830b1678368fb29d0e18107d1bd9d813447626
https://sketchfab.com/3d-models/568e3da93bb3487f99e9c182c1a512f8,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-063/568e3da93bb3487f99e9c182c1a512f8.glb,sketchfab,glb,Creative Commons - Attribution,c680507b3923ec7097aacad6bbd252a901f9e08d1a0549c4cfaccc3b637abbdc
https://sketchfab.com/3d-models/9c24c4cf935b43c09d3970fe89b836f9,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-110/9c24c4cf935b43c09d3970fe89b836f9.glb,sketchfab,glb,Creative Commons - Attribution,a86926be5e0795f0b6cff73f3f885448521cc326b8d7cef3175f6d3776b6c81a
https://sketchfab.com/3d-models/8e23faaf3ea8404092947061005ef670,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-002/8e23faaf3ea8404092947061005ef670.glb,sketchfab,glb,Creative Commons - Attribution,a3a2cda1b9d4762519db706a492cbc5e1f44b03b97f8301364149c387c2a467d
https://sketchfab.com/3d-models/4a302f1a03a44dbbbf97aece2b5150fb,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-008/4a302f1a03a44dbbbf97aece2b5150fb.glb,sketchfab,glb,Creative Commons - Attribution,9169ed8df0d06276ff24f31fb5d209203f78cbe07505e48c74d6d3ad11c6856f
https://sketchfab.com/3d-models/4006c558283b4b87b548c095ee89bf10,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-040/4006c558283b4b87b548c095ee89bf10.glb,sketchfab,glb,Creative Commons - Attribution,9cea15831ca4f54ae3b67a804e01ab95df9cdb30f073576debc4025a0137044f
https://sketchfab.com/3d-models/409fb7f656844ff689692f7e66b2504d,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-040/409fb7f656844ff689692f7e66b2504d.glb,sketchfab,glb,Creative Commons - Attribution,abd8b72dc1b67a189d19966129a691da1c6073b17db851a5981c7a87c948b7bf
https://sketchfab.com/3d-models/e2a91a9df4e9453ca19cba69626ba0e3,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-112/e2a91a9df4e9453ca19cba69626ba0e3.glb,sketchfab,glb,Creative Commons - Attribution,662bb9dd5e822b79524d80b1a67d2697a538774ddde1654ff63a3667e607315b
https://sketchfab.com/3d-models/351b07dbb4d640f281c6b51288050aa3,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-063/351b07dbb4d640f281c6b51288050aa3.glb,sketchfab,glb,Creative Commons - Attribution,0fa180c96da1ef20c6ca1acf00cb6f18b5e15869cd3081e240ae5e50e34780ae
https://sketchfab.com/3d-models/5b1fd318dab141b7b4a868a14d9bb5aa,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-062/5b1fd318dab141b7b4a868a14d9bb5aa.glb,sketchfab,glb,Creative Commons - Attribution,3b83fb28176ad3f0c528287d22495e3672e9fb9ab7b8c2f4cf7084cd09fcf727
https://sketchfab.com/3d-models/c82eb2f1cf8d400a82a8ed7a9580cb9a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-031/c82eb2f1cf8d400a82a8ed7a9580cb9a.glb,sketchfab,glb,Creative Commons - Attribution,09d9d9e599d69b5fe049118e886dd17a74b915c78a450b346529275c9555ba87
https://sketchfab.com/3d-models/05a4517d6cbd4f1ea228ec10c59fdf8c,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-149/05a4517d6cbd4f1ea228ec10c59fdf8c.glb,sketchfab,glb,Creative Commons - Attribution,d9b05e0996badff3e0bfed133658cf3b13f95afccb9b63371ea22cc0cf9e58a1
https://sketchfab.com/3d-models/f0314a28f9d24822bcf367b1a1a60a6a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-120/f0314a28f9d24822bcf367b1a1a60a6a.glb,sketchfab,glb,Creative Commons - Attribution,0918c3f6378dbaf53f53e641621a635bfcef9b4163e88302d1ee2a313590d973
https://sketchfab.com/3d-models/e319a5064f2345849341582409c4954e,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-095/e319a5064f2345849341582409c4954e.glb,sketchfab,glb,Creative Commons - Attribution,a5ace422b5208e35ef5b9297971770bec9c5c6fad5b216bb8254c36c90d6707e
https://sketchfab.com/3d-models/eea10af609a2469787bf25fb9875d575,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-126/eea10af609a2469787bf25fb9875d575.glb,sketchfab,glb,Creative Commons - Attribution,a8101e710dcc65f4c68884c8ec78507d4ff54145cd25339ff84e53b5dd4c7d84
https://sketchfab.com/3d-models/b1b9fbcbbd0f4310911e1c20ab039aa4,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-010/b1b9fbcbbd0f4310911e1c20ab039aa4.glb,sketchfab,glb,Creative Commons - Attribution,032af57f4b83955f0f2769042f9276c7bf9f9e16db562d88cbfc56f8c3ed9db4
https://sketchfab.com/3d-models/b1f928553f57442a984d2fdb7238686b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-048/b1f928553f57442a984d2fdb7238686b.glb,sketchfab,glb,Creative Commons - Attribution,0aa6d449cda950974f3c06157e237c4b3323f0a765766e8376d9f905238ccc76
https://sketchfab.com/3d-models/d04c81790460429299cdb9d2cce08cf6,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-016/d04c81790460429299cdb9d2cce08cf6.glb,sketchfab,glb,Creative Commons - Attribution,097436698168459e216cb59eb2e66a0a4761a62a589c22fb35c040204d808a5d
https://sketchfab.com/3d-models/284753c433144278b333b617615d6b3a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-102/284753c433144278b333b617615d6b3a.glb,sketchfab,glb,Creative Commons - Attribution,cd6db305978584de92b8190e759a13949f8548fe5e2a25b898465f34f50368fb
https://sketchfab.com/3d-models/7a9c912929674ef88ed18de3575a0903,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-088/7a9c912929674ef88ed18de3575a0903.glb,sketchfab,glb,Creative Commons - Attribution,079e34396897446e5e64ed9e01fff9ef115078370a9fcc5aeb0b0be8c7b99294
https://sketchfab.com/3d-models/e35b1b898dc54d87af212944bdac51f8,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-109/e35b1b898dc54d87af212944bdac51f8.glb,sketchfab,glb,Creative Commons - Attribution,c1624c033fb6f871242657269d95fa830ef397a972a459b275222f385f713769
https://sketchfab.com/3d-models/df834b463a8e40cda102359d003bdc70,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-134/df834b463a8e40cda102359d003bdc70.glb,sketchfab,glb,Creative Commons - Attribution,570c9de7793e2302054eeae1035433ce270db5178b6426581d5f0f7f2a7cc3cc
https://sketchfab.com/3d-models/11268218771e4950a133990edb1f36e0,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-126/11268218771e4950a133990edb1f36e0.glb,sketchfab,glb,Creative Commons - Attribution,a7afab7efd4650efaa8dccfab9784ba482a350d2d590084c3ce4f759d1e5985b
https://sketchfab.com/3d-models/0a7e0ae8315f4fa1b4444b34a947f746,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-151/0a7e0ae8315f4fa1b4444b34a947f746.glb,sketchfab,glb,Creative Commons - Attribution,3845b64cb97d2d63853d3cacd346f62b57810c33c4c92b5d8d7e0eee0ca74c54
https://sketchfab.com/3d-models/340c33fca2c2450e9a9c25d5d7ab60bc,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-090/340c33fca2c2450e9a9c25d5d7ab60bc.glb,sketchfab,glb,Creative Commons - Attribution,78e7a8a59405ee5934b737294242cd295eae2bab81318803d1958972a948e47b
https://sketchfab.com/3d-models/2bb529bd1f1f42cf9cdfa8aff56b35f6,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-114/2bb529bd1f1f42cf9cdfa8aff56b35f6.glb,sketchfab,glb,Creative Commons Zero v1.0 Universal,4398ad7ab85454f7b55d4c043780c47992562ca33ab04ae35026baa3894fbe13
https://sketchfab.com/3d-models/d354d48e125c4ea38065d0bf3fd91463,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-128/d354d48e125c4ea38065d0bf3fd91463.glb,sketchfab,glb,Creative Commons - Attribution,0783b12691e72b67d7eff61e583c57dbdc25390ab4f81944bc2bebc19b9c9f42
https://sketchfab.com/3d-models/206c259eebf742e3a6c30de898b486e7,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-070/206c259eebf742e3a6c30de898b486e7.glb,sketchfab,glb,Creative Commons - Attribution,5c7e5bbe089b6b0185ad1ae95ca247b7879ef6f5f615f4196c3f25b0566672ae
https://sketchfab.com/3d-models/f8c228491d38492db2b84e1cae21fe40,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-095/f8c228491d38492db2b84e1cae21fe40.glb,sketchfab,glb,Creative Commons - Attribution,e7376be6d85e90831850c6bdba533bbc86fcc6b6e5073760412c1978438d5e3a
https://sketchfab.com/3d-models/53f976f3102d4a3cb8dec3eba0f87066,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-118/53f976f3102d4a3cb8dec3eba0f87066.glb,sketchfab,glb,Creative Commons - Attribution - Non-Commercial,e6095b313232ed24bb75ab5d2435c890d03472c2212fde60916e9528fc7e6a56
https://sketchfab.com/3d-models/cac4b91d5a464135ae5a63c6129bf6f8,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-115/cac4b91d5a464135ae5a63c6129bf6f8.glb,sketchfab,glb,Creative Commons - Attribution,355c97fff5f398fd01304e5ca4b8122fafe2aa773988efa5fbab8a4d451fdd5d
https://sketchfab.com/3d-models/6a01c9692dd14147a12ec164ed8c055f,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-070/6a01c9692dd14147a12ec164ed8c055f.glb,sketchfab,glb,Creative Commons - Attribution,71e58dbe959423fa6ecddd8f0d6fdcd109aee692fa054564991275b4e3b71627
https://sketchfab.com/3d-models/57d2a2811acb4c069050208b7fe34aeb,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-083/57d2a2811acb4c069050208b7fe34aeb.glb,sketchfab,glb,Creative Commons - Attribution,a24005e77a667f3d037a322cbd7b71a6274e1f0f812c733e46b0184fcd8f04c2
https://sketchfab.com/3d-models/d88d4ce81e20487689142f1b267a448a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-025/d88d4ce81e20487689142f1b267a448a.glb,sketchfab,glb,Creative Commons - Attribution,945c1be42c18971194941e54c1c6853f2132ebc292b23da01a794550342a705a
https://sketchfab.com/3d-models/b921e0879e0645af8f472ee545b15f5b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-137/b921e0879e0645af8f472ee545b15f5b.glb,sketchfab,glb,Creative Commons - Attribution,4bca31a7a48d9e857a39b41ee29694d3e1fddb161f311e0fd4a1e9997241b8e9
https://sketchfab.com/3d-models/f81b54b4c2d84eddbc94a3669a027437,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-082/f81b54b4c2d84eddbc94a3669a027437.glb,sketchfab,glb,Creative Commons - Attribution,8d80bba395657067197394260c3817a46d18130326aac173cd5c94a937339895
https://sketchfab.com/3d-models/95821dd93c7e4932bbe0e72dfc170066,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-089/95821dd93c7e4932bbe0e72dfc170066.glb,sketchfab,glb,Creative Commons - Attribution,27d6619f3db63cef970924b2496d751672535081d3c8183153c7f98b8cdf24cd
https://sketchfab.com/3d-models/0a6804a7d5134393bfa212892adc1e32,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-034/0a6804a7d5134393bfa212892adc1e32.glb,sketchfab,glb,Creative Commons - Attribution,a7e8078ab6bb197e91cc2884ce878df0146c92017fc7a09f9cf79bdf492a0db7
https://sketchfab.com/3d-models/5f60c9db87434f87bebdee00c4db504b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-036/5f60c9db87434f87bebdee00c4db504b.glb,sketchfab,glb,Creative Commons - Attribution,79b93f2e49390d113e57212d0f07c52c1fb80f658c1f1740908fd896070a9cae
https://sketchfab.com/3d-models/f38453b3dfcf409eb230669ee1e449f4,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-050/f38453b3dfcf409eb230669ee1e449f4.glb,sketchfab,glb,Creative Commons - Attribution,d10372a0db0011af99c791be1bce0085e61a3c969993d53f7672c1c9b2822853
https://sketchfab.com/3d-models/d22d5f4ce2844f408e6770914d0b7ee9,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-038/d22d5f4ce2844f408e6770914d0b7ee9.glb,sketchfab,glb,Creative Commons - Attribution,7147ccc4985e29a9c5cd3b21c46c56a33a4e01e1eea97549b88c069e32572e37
https://sketchfab.com/3d-models/8b6b0204e8bb4c3899b3fe69c3c11e48,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-126/8b6b0204e8bb4c3899b3fe69c3c11e48.glb,sketchfab,glb,Creative Commons - Attribution,5ef00f4eb0b07fbf1542c92390a6555a65f7c3abbbfbb9bfc28d84155202a469
https://sketchfab.com/3d-models/4ad01987331449f7a0f69e5936be586b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-039/4ad01987331449f7a0f69e5936be586b.glb,sketchfab,glb,Creative Commons - Attribution,222f8847807fec7f8a9037600b173f08768acd4cd78d2457301868a0107e6952
https://sketchfab.com/3d-models/521d539fa3e14aa18192719b46399606,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-137/521d539fa3e14aa18192719b46399606.glb,sketchfab,glb,Creative Commons - Attribution,66aadc1a37b577c7b33cd03a9b1e34d7ebf270f929af349a92df052e6279b491
https://sketchfab.com/3d-models/1f6007928f084e62ae5db521465ff207,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-031/1f6007928f084e62ae5db521465ff207.glb,sketchfab,glb,Creative Commons - Attribution,26888c2a19f98da3681667bff24f436ed370a68ae3c7d59f45fc5647271611ef
https://sketchfab.com/3d-models/a2de9d04dc07460fb6d554162afdccc5,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-034/a2de9d04dc07460fb6d554162afdccc5.glb,sketchfab,glb,Creative Commons - Attribution,c2d0a003b92b28bbc6ed810ce46cb9419a797627da5fa65a2cabc111db71f2f0
https://sketchfab.com/3d-models/4ec635aecd13479898ec7153231c4b11,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-153/4ec635aecd13479898ec7153231c4b11.glb,sketchfab,glb,Creative Commons - Attribution,32e3c36e630ee44fd571e90a5c124966679381bd3d9b9a1e36bfc5d8e0fd10ac
https://sketchfab.com/3d-models/5b2a9f09fe054d9d96c875f79de1f893,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-100/5b2a9f09fe054d9d96c875f79de1f893.glb,sketchfab,glb,Creative Commons - Attribution,b3456f7d0617b3e27fe41fc4fcd9993cc6ca5c24ef970e28ef4d2c6b7d6d3de8
https://sketchfab.com/3d-models/5da81f5d56c944bc86033b50669b2a2d,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-017/5da81f5d56c944bc86033b50669b2a2d.glb,sketchfab,glb,Creative Commons - Attribution - Non-Commercial - Share Alike,ba8ea72f3ed19fcb6391d824856f9c93971c8e78afb447b44502cccb981b840d
https://sketchfab.com/3d-models/4681e5e7090d454a8a6e780157cda490,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-085/4681e5e7090d454a8a6e780157cda490.glb,sketchfab,glb,Creative Commons - Attribution,3fc621635f62a00f8a3a747e790f5f957bbeb0a97ef44669886cd3c649ef4abd
https://sketchfab.com/3d-models/28f13a441e41462e91202cbbd597ea0d,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-075/28f13a441e41462e91202cbbd597ea0d.glb,sketchfab,glb,Creative Commons - Attribution - Share Alike,6f760dec3012b08c97d35d66cdf8a77170e3195f40acbcc9d7ab1e88f7c530a9
https://sketchfab.com/3d-models/c5af7732f62c43bda9789f21fa9e6ec0,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-061/c5af7732f62c43bda9789f21fa9e6ec0.glb,sketchfab,glb,Creative Commons - Attribution,71242eccfa53a8071efa09277b53ee5941b89553a6945041a5358884d04ba378
https://sketchfab.com/3d-models/7e4eed0ca7414247b98709df0b1063a8,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-033/7e4eed0ca7414247b98709df0b1063a8.glb,sketchfab,glb,Creative Commons - Attribution,19c54f4ef4bf43607f8aeac315efdec199667710af9840e8338a4de957bd6d60
https://sketchfab.com/3d-models/ff9f30e200764a1fa73a435eef60d6ad,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-051/ff9f30e200764a1fa73a435eef60d6ad.glb,sketchfab,glb,Creative Commons - Attribution,3f277c7064a6d2abab5942e8b8c226e26df89664da86eeca481e9d32b8646c8c
https://sketchfab.com/3d-models/e96d4c3838ae416f8d909c30f59eb9b5,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-055/e96d4c3838ae416f8d909c30f59eb9b5.glb,sketchfab,glb,Creative Commons - Attribution,ad6107a2f0a7b6468887ea1bbba66273a2cb05de50da85a6286163b03bbb37c0
https://sketchfab.com/3d-models/ed414d3edb6b4923b0d1432a179a4ad0,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-137/ed414d3edb6b4923b0d1432a179a4ad0.glb,sketchfab,glb,Creative Commons - Attribution,0926b7f86110543f567b561bf4edcfdfb6f2f0c51722ac6ad55b02559167b2cc
